cfg,label,reason,traceback
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\03. MARET\20250309_GI WATES_BAY PURWOREJO #2_PETIR\20250309 Reclose SUTT Purworejo - Wates 2\20250309 Reclose SUTT Purworejo - Wates 2.cfg,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\04. APRIL\20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR\10. 10042025 GI NGUNTORO BAY PACITAN 1\10. 10042025 GI NGUNTORO BAY PACITAN 1\NGUNTORO BAY PACITAN 1.CFG,PETIR,parse returned None,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\04. APRIL\20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR\GI Nguntoro pacitan 1\GI Nguntoro pacitan 1\250410,064653619,+7h0,GI NGUNTORONADI,PACITAN 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\04. APRIL\20250418_GI JELOK_BAY UNGARAN #1 _PETIR\DFR Eksternal GI Jelok Bay Ungaran#2\DFR Eksternal GI Jelok Bay Ungaran#2\DFR Eksternal GI Jelok Bay Ungaran#1.cfg,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\04. APRIL\20250418_GI JELOK_BAY UNGARAN #1 _PETIR\DFR Internal GI Jelok Bay Ungaran#1\DFR Internal GI Jelok Bay Ungaran#1\PCS900_RCD_01166_20250418_131803_662_f.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250505_GI KENTUNGAN_BAY SANGGRAHAN_BENDA ASING\GI SANGGRAHAN\INTERNAL\DFR Internal GI Sanggrahan Bay Kentungan\CSC-101\2025-05-05-10-27-10-735_180(0)_F.cfg,BENDA_ASING,parse returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250505_GI KENTUNGAN_BAY SANGGRAHAN_BENDA ASING\GI SANGGRAHAN\INTERNAL\DFR Internal GI Sanggrahan Bay Kentungan\CSC-101\2025-05-05-10-27-13-894_181(0)_F.cfg,BENDA_ASING,parse returned None,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BOYOLALI\250511,070856480,+7h0,GI 150kV BOYOLALI,BRINGIN 1-2,Qualitrol LLC.cfg",PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BOYOLALI\861_11520257856777_FRA00861.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BRINGIN\652_11520257856763_FRA00652.CFG,PETIR,protection=DIFFERENTIAL,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BRINGIN\GGN Bringin-Boyolai 1.cfg,PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250517_GITET BOYOLALI_BAY UNGARAN_BENDA ASING\BOYOLALI\Eksternal\250517,043739206,+7h0,GITET 500kV BOYOLALI,UNGARAN 1-2,Qualitrol LLC.cfg",BENDA_ASING,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\05. MEI\20250517_GITET BOYOLALI_BAY UNGARAN_BENDA ASING\UNGARAN\250517,042312968,+7h0,GITET UNGARAN,PEDAN - KRIAN I,Qualitrol LLC.cfg",BENDA_ASING,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\06. Juni\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25_secang-temanggung close.cfg,POHON,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\06. Juni\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25_secang-temanggung trip.cfg,POHON,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\07. JULI\2025_07_06 PURWOREJO - WALIN #1 RECLOSE_ HEWAN ULAR\PURWOREJO BAY WALIN #2\RECLOSE WALINT 2 06072025\2025-07-06-04-28-57-256_034(0)_S.cfg,HEWAN,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\07. JULI\2025_07_12 WATES-BANTUL #2 RECLOSE_ BENDA LAIN LAYANG-LAYANG\dfr_gi_wates_bay_bantul_2\dfr_gi_wates_bay_bantul_2\wates_bay_bantul_2.CFG,LAYANG,parse returned None,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\250902,190425878,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg",LAYANG,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\250902,190509088,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg",LAYANG,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_1.cfg,LAYANG,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_2.cfg,LAYANG,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_3.cfg,LAYANG,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\10. OKTOBER\17_10_2025_GI PEDAN-KLATEN 1 2_Tower Roboh\25.10.17 19.19.03.000.000.CFG,KONDUKTOR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\10. OKTOBER\17_10_2025_GI PEDAN-KLATEN 1 2_Tower Roboh\Relai Distance Bay Pedan 1\251017,180104009,UTC,,P443 BAY PEDAN 1,GE.cfg",KONDUKTOR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2025\10. OKTOBER\17_10_2025_GI PEDAN-KLATEN 1 2_Tower Roboh\Rele Distance GI Klaten Bay Pedan 2\20251017_111903_126_r103.cfg,KONDUKTOR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\20260209 Reclose Semanu - Bantul 1 Internal Relay.CFG,PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\260209,125934830,+7h0,GI SEMANU,BANTUL 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\260209,130121218,+7h0,GI BANTUL,SEMANU 1-2,Qualitrol LLC.cfg",PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\GI Bantul Bay Semanu 2 DFR Relay\20260209_125935_326_r066.cfg,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\260219,080448110,+7h0,GI WONOSARI,PEDAN 1-2,Qualitrol LLC.cfg",PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\PEDAN-WONOSARI #1 Internal.CFG,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\ZQA4.cfg,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\04. APRIL 2024\20240421_GI TANJUNGJATI_BAY JEPARA #2_PETIR\20240421 GI JEPARA BAY TANJUNGJATI 2\GIJPR BAY TJT2\20240421.CFG,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\11. NOVEMBER 2024\20241102_GI SAYUNG_BAY KUDUS#2_PETIR\20241102_GI KUDUS_BAY SAYUNG#2_DFR\02-11-2024 Internal DFR GI Kudus bay Sayung#2\sayung 2 02-11-2024\2024110200.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\11. NOVEMBER 2024\20241102_GI SAYUNG_BAY KUDUS#2_PETIR\20241102_GI KUDUS_BAY SAYUNG#2_DFR\02-11-2024 Internal DFR GI Kudus bay Sayung#2\sayung 2 02-11-2024\2024110201.cfg,PETIR,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\11. NOVEMBER 2024\20241121_GI JEPARA_BAY TANJUNGJATI#1_PETIR\20241121_GI TANJUNGJATI_BAY JEPARA#1_DFR\211124 Internal SISI Tjati\24.11.21 11.55.31.000.000.CFG,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\11. NOVEMBER 2024\20241123_GI KUDUS_BAY PURWODADI#2_PETIR\20241123 GI KUDUS_BAY PURWODADI#2_DFR\INTERNAL SISI KUDUS\purwodadi 2 23-11-2024\2024112300.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\11. NOVEMBER 2024\20241123_GI KUDUS_BAY PURWODADI#2_PETIR\20241123 GI KUDUS_BAY PURWODADI#2_DFR\INTERNAL SISI KUDUS\purwodadi 2 23-11-2024\2024112301.cfg,PETIR,no fault detected,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2024\12. DESEMBER 2024\20241228_GI KUDUS_BAY JEKULO#2_PETIR\20241228_GI KUDUS_BAY JEKULO#2_DFR\Eksternal 281224_Kudus Jekulo\ZQE.cfg,PETIR,protection=UNKNOWN,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2025_DFR GANGGUAN\04. APRIL 2025_DFR_SMG\20250413_GI SGB_BAY PWDADI#2_PETIR\DFR INTERNAL RECLOSE PWD 2 13042025\RECLOSE PWD 2 13042025\RECLOSE BAY PWD 2 13042025.CFG,PETIR,parse returned None,
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2025_DFR GANGGUAN\04. APRIL 2025_DFR_SMG\20250413_GITET UNGARAN BAY KRIAN (PETIR)\13_4_2025 DFR Internal Ungaran - Krian\LPA .CFG,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT SEMARANG\2025_DFR GANGGUAN\04. APRIL 2025_DFR_SMG\20250413_GITET UNGARAN BAY KRIAN (PETIR)\13_4_2025 DFR Internal Ungaran - Krian\LPB.CFG,PETIR,'DistanceFeatures' object has no attribute 'fault_duration_ms',"s\36. DFR GANGGUAN UIT JBT\pipeline\batch_extract.py"", line 147, in flatten_features
    d[""duration_ok""] = feat.fault_duration_ms >= 5.0
                       ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'DistanceFeatures' object has no attribute 'fault_duration_ms'. Did you mean: 'record_duration_ms'?
"
